*******************************************************************************
Ephemeris / WWW_USER Wed May  2 21:31:34 2018 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: James Webb Space Telescope (spacecraft) (-170) {source: jwst_2_out}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2024-Jan-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}
Output units    : KM-S
Output type     : LT CORRECTED cartesian states
Output format   : 2 (position and velocity)
Reference frame : ICRF/J2000.0
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2458930.500000000, A.D. 2020-Mar-22 00:00:00.0000, -1.505583883474979E+08, -4.147966802467204E+06, -2.064117465070052E+06,  3.353572703715884E-01, -2.750920721779925E+01, -1.199459771628134E+01,
2458931.500000000, A.D. 2020-Mar-23 00:00:00.0000, -1.505070931979812E+08, -6.523875726175046E+06, -3.099964539586382E+06,  8.521220759433135E-01, -2.748741930874435E+01, -1.198217695500837E+01,
2458932.500000000, A.D. 2020-Mar-24 00:00:00.0000, -1.504112319379196E+08, -8.897608325490851E+06, -4.134616589860014E+06,  1.367132126182746E+00, -2.745850156819120E+01, -1.196695310948669E+01,
2458933.500000000, A.D. 2020-Mar-25 00:00:00.0000, -1.502708821248328E+08, -1.126847692274552E+07, -5.167771173478645E+06,  1.880991416861241E+00, -2.742152219594719E+01, -1.194829609612846E+01,
2458934.500000000, A.D. 2020-Mar-26 00:00:00.0000, -1.500861331242682E+08, -1.363579668894776E+07, -6.199127400965055E+06,  2.394792861552677E+00, -2.737642692768393E+01, -1.192544271250645E+01,
2458935.500000000, A.D. 2020-Mar-27 00:00:00.0000, -1.498570873260808E+08, -1.599888507983425E+07, -7.228385563374406E+06,  2.906856793494179E+00, -2.732351589559890E+01, -1.189901603081202E+01,
2458936.500000000, A.D. 2020-Mar-28 00:00:00.0000, -1.495838587393101E+08, -1.835706243098787E+07, -8.255247540639316E+06,  3.417424001744443E+00, -2.726232002616325E+01, -1.186982596330829E+01,
2458937.500000000, A.D. 2020-Mar-29 00:00:00.0000, -1.492665743357873E+08, -2.070965196376295E+07, -9.279416640936326E+06,  3.926523723104111E+00, -2.719381408973029E+01, -1.183703588082044E+01,
2458938.500000000, A.D. 2020-Mar-30 00:00:00.0000, -1.489053724308788E+08, -2.305597961522945E+07, -1.030059770457152E+07,  4.434178000201063E+00, -2.711782082526305E+01, -1.180074741707399E+01,
2458939.500000000, A.D. 2020-Mar-31 00:00:00.0000, -1.485004043003670E+08, -2.539537514680125E+07, -1.131849735830501E+07,  4.939853045967299E+00, -2.703388176689149E+01, -1.176086504686026E+01,
